"tag","text"
"fake","Swiss museum to accept hundreds of works of art bequeathed by German Nazi-era art hoarder Cornelius Gurlitt http://t.co/n8tqzIEV5P "
"fake","#Gurlitt's art collection is going to a Bern museum. Here's a look back at how it came to that http://t.co/7qoJQRTZlF http://t.co/t37tgc2pP0 "
"fake","Bern Fine Arts Museum says yes to controversial #gurlitt collection: http://t.co/UmoeHLD1Lw "
"fake","Breaking: Swiss museum to accept hundreds of artworks bequeathed by German Nazi-era art hoarder Cornelius Gurlitt. http://t.co/UKEDqQAvOY "
"fake","Kunstmuseum accepts Gurlitt collection bequest. Pledges to fully investigate artwork restitution claims fully. "
"fake","A milestone in coming to terms with our history , German culture minister Monika Grütters on decision to send #Gurlitt collection to Bern "
"fake","Swiss Museum Will Accept Gurlitt Art Trove - ABC News http://t.co/tJm9ldHr95 #Entertainment "
"fake","Schäublin agreement in accepting Gurlitt collection : Objects with suspicion of being Nazi-looted art will initially remain in Germany. "
"fake","Schäublin agreement in accepting Gurlitt collection : Objects with suspicion of being Nazi-looted art will initially remain in Germany. "
"fake","#Swiss Museum to Accept Gurlitt 'Nazi Art': The rightful owners will be identified first and great art will unhoarded.A win-win situation. "
"fake","Gurlitt case: The German Minister of Justice says Switzerland is the right place for the disputed collection. "
"fake","Swiss Bern Art Museum to accept Gurlitt 'Nazi art' #art #museum http://t.co/ehifu5hLQR "
"fake","Swiss museum decides to accept Gurlitt Nazi-era art trove http://t.co/QMgo0O7Ive "
"fake","#Gurlitt Bern museum accepts controversial art hoard - SWI swissinfo.ch http://t.co/B0udLwiK1J @swisscenter @fteuscher "
"fake","And the accord on the Nazi-era art hoard of Cornelius Gurlitt is signed http://t.co/G9YHmtyCjT "
"fake","Swiss Museum Will Accept Gurlitt Art Trove http://t.co/rAstSmuwYP "
"fake","Swiss museum will accept Gurlitt art trove: A Swiss museum agreed on Monday to accept a priceless collection o... http://t.co/bFjWwPvjHS "
"fake","Swiss museum accepts art from Gurlitt http://t.co/DFak0YrOry via @WSJ "
"fake","Bern's Museum of Fine Arts accepts Gurlitt art collection, but only works that were not stolen by Nazis http://t.co/ghqeNGoPAK "
"fake","The Kunstmuseum Bern has officially accepted the #Gurlitt art trove. More on @artnet News shortly. "
"fake","Swiss museum decides to accept Gurlitt Nazi-era art trove: A Swiss museum has accepted the bequest of a large ... http://t.co/5pnmb8ZiNq "
"fake","Gurlitt collection accepted by Bern museum, provided art works were not stolen by Nazis http://t.co/UmoeHLD1Lw "
"fake","#Swiss Museum Accepts Art Trove With #Nazi-Looted Works http://t.co/Qn1NW6kOpl via @BloombergNews #Gurlitt "
"fake","Swiss museum accepts looted Nazi art: Kunstmuseum Bern will try to return any stolen art to rightf... http://t.co/2kTYOPvZGd #BogardThat "
"fake","Gurlitt's problematic bequest accepted by Swiss museum but works likely to have been looted to remain in Germany, see http://t.co/qD9kfzhYqm "
"fake","Swiss museum will receive priceless collection of long-hidden Gurlitt art trove http://t.co/dKN7MAWLj0 "
"fake","Swiss museum will accept Gurlitt art trove http://t.co/LrYvxq4KfS "
"fake","Swiss museum will accept Gurlitt art trove http://t.co/daVvhdjLd1 "
"fake","Nice to see @MaryLaneWSJ's scoop confirmed: Swiss Museum accepts Gurlitt collection http://t.co/oA7gMlmuzk by @berlinfraut &amp; @HarrietTorry "
"fake","Kunstmuseum Bern Obtains Trove From Gurlitt Collection http://t.co/p0sx6iA1el "
"fake","Swiss museum accepts Gurlitt art bequest http://t.co/3dmYas7S70 "
"fake",".@fastFT: Swiss museum accepts Gurlitt art bequest http://t.co/0U8i5scqWb "
"fake","Swiss museum accepts part of Nazi art trove http://t.co/mJdcvQ6h2I "
"fake","[NYTimes: Judaism] Swiss Museum Accepts Bequest of Nazi-Era Art http://t.co/bxli70bsrj "
"fake","Swiss museum will accept Gurlitt art trove http://t.co/PJVU6DJXTW "
"fake","Swiss museum [@KunstmuseumBern] accepts Gurlitt's problematic bequest http://t.co/hQ0gKpdXVs via @TheArtNewspaper "
"fake","Bern museum accepts Gurlitt's problematic bequest. Let the litigation begin! http://t.co/pT9t2VQj8Z "
"fake","Nearly 3 years of silence, transparency re #Gurlitt, Munich Art Trove. The agreement: http://t.co/K4lSeUl2LM "
"fake","Summary of the #Gurlitt agreement between Kunstmuseum Bern, State of Bavaria and German government: http://t.co/8YqE3ZJYGn via @meddybln "
"fake","Gurlitt collection accepted by Kunstmuseum Bern @artnet http://t.co/d2n5Im5qWs "
"fake","Swiss museum accepts looted Nazi art http://t.co/gxqAmjNSoV #historical painful memories 70 years later. #NeverForget "
"fake","Gurlitt Collection Accepted by Kunstmuseum Bern—details from the announcement in Berlin: http://t.co/2oJndsNCwS "
"fake","@KunstmuseumBern declares that it will accept the inheritance—Berlin, Munich, and Bern sign an agreement on how to manage #Gurlitt’s legacy "
